gene	P6
ENSMUSG00000045176	1172
ENSMUSG00000045178	0
ENSMUSG00000045179	1
ENSMUSG00000045180	2513
ENSMUSG00000045193	5219
ENSMUSG00000045201	51
ENSMUSG00000045202	0
ENSMUSG00000045204	0
ENSMUSG00000045205	2836
ENSMUSG00000045210	3220
ENSMUSG00000045211	1430
ENSMUSG00000045215	4
ENSMUSG00000045216	7575
ENSMUSG00000045217	0
ENSMUSG00000045225	0
ENSMUSG00000045231	200
ENSMUSG00000045232	15
ENSMUSG00000045236	0
ENSMUSG00000045237	809
ENSMUSG00000045238	0
ENSMUSG00000045246	1152
ENSMUSG00000045248	505
ENSMUSG00000045251	686
ENSMUSG00000045252	1371
ENSMUSG00000045257	674
ENSMUSG00000045259	91
ENSMUSG00000045267	0
ENSMUSG00000045268	437
ENSMUSG00000045273	37
ENSMUSG00000045275	302
ENSMUSG00000045281	13
ENSMUSG00000045282	202
ENSMUSG00000045284	122
ENSMUSG00000045287	324
ENSMUSG00000045288	17
ENSMUSG00000045291	5
ENSMUSG00000045294	2894
ENSMUSG00000045302	4564
ENSMUSG00000045306	0
ENSMUSG00000045312	4469
ENSMUSG00000045314	1097
ENSMUSG00000045316	801
ENSMUSG00000045318	35
ENSMUSG00000045319	710
ENSMUSG00000045322	237
ENSMUSG00000045326	113
ENSMUSG00000045327	36
ENSMUSG00000045328	169
ENSMUSG00000045330	47
ENSMUSG00000045331	0
ENSMUSG00000045333	241
ENSMUSG00000045336	0
ENSMUSG00000045337	0
ENSMUSG00000045339	0
ENSMUSG00000045340	0
ENSMUSG00000045341	0
ENSMUSG00000045345	11
ENSMUSG00000045348	1007
ENSMUSG00000045349	73
ENSMUSG00000045350	3
ENSMUSG00000045362	124
ENSMUSG00000045364	0
ENSMUSG00000045374	1976
ENSMUSG00000045377	311
ENSMUSG00000045378	5
ENSMUSG00000045381	3
ENSMUSG00000045382	694
ENSMUSG00000045391	0
ENSMUSG00000045392	146
ENSMUSG00000045394	26742
ENSMUSG00000045395	0
ENSMUSG00000045404	175
ENSMUSG00000045409	4090
ENSMUSG00000045410	1066
ENSMUSG00000045411	3622
ENSMUSG00000045414	739
ENSMUSG00000045417	0
ENSMUSG00000045421	0
ENSMUSG00000045427	6493
ENSMUSG00000045435	576
ENSMUSG00000045438	1170
ENSMUSG00000045440	0
ENSMUSG00000045441	86
ENSMUSG00000045455	2
ENSMUSG00000045463	0
ENSMUSG00000045464	244
ENSMUSG00000045466	588
ENSMUSG00000045467	71
ENSMUSG00000045471	0
ENSMUSG00000045474	0
ENSMUSG00000045475	0
ENSMUSG00000045479	0
ENSMUSG00000045482	6443
ENSMUSG00000045493	0
ENSMUSG00000045498	30
ENSMUSG00000045502	86
ENSMUSG00000045503	1192
ENSMUSG00000045506	26
ENSMUSG00000045508	0
ENSMUSG00000045509	0
ENSMUSG00000045514	0
ENSMUSG00000045515	0
ENSMUSG00000045518	0
ENSMUSG00000045519	635
ENSMUSG00000045521	1
ENSMUSG00000045528	0
ENSMUSG00000045532	0
ENSMUSG00000045534	113
ENSMUSG00000045538	575
ENSMUSG00000045539	0
ENSMUSG00000045540	0
ENSMUSG00000045545	173
ENSMUSG00000045551	0
ENSMUSG00000045555	56
ENSMUSG00000045559	0
ENSMUSG00000045566	0
ENSMUSG00000045569	5
ENSMUSG00000045573	1076
ENSMUSG00000045575	0
ENSMUSG00000045576	1133
ENSMUSG00000045581	0
ENSMUSG00000045584	0
ENSMUSG00000045587	0
ENSMUSG00000045589	6
ENSMUSG00000045591	0
ENSMUSG00000045594	8023
ENSMUSG00000045598	1484
ENSMUSG00000045608	11
ENSMUSG00000045609	0
ENSMUSG00000045613	33
ENSMUSG00000045620	17
ENSMUSG00000045624	1520
ENSMUSG00000045625	513
ENSMUSG00000045629	1837
ENSMUSG00000045631	0
ENSMUSG00000045636	6525
ENSMUSG00000045639	2395
ENSMUSG00000045648	0
ENSMUSG00000045655	2
ENSMUSG00000045657	42
ENSMUSG00000045658	1101
ENSMUSG00000045659	803
ENSMUSG00000045662	18
ENSMUSG00000045664	450
ENSMUSG00000045665	1588
ENSMUSG00000045667	3115
ENSMUSG00000045671	2514
ENSMUSG00000045672	701
ENSMUSG00000045678	0
ENSMUSG00000045679	1407
ENSMUSG00000045680	39
ENSMUSG00000045684	5
ENSMUSG00000045689	112
ENSMUSG00000045690	175
ENSMUSG00000045691	484
ENSMUSG00000045693	0
ENSMUSG00000045694	4
ENSMUSG00000045699	1
ENSMUSG00000045708	0
ENSMUSG00000045709	4
ENSMUSG00000045725	754
ENSMUSG00000045730	451
ENSMUSG00000045731	39
ENSMUSG00000045733	14
ENSMUSG00000045744	7
ENSMUSG00000045746	27
ENSMUSG00000045751	132
ENSMUSG00000045752	1612
ENSMUSG00000045757	662
ENSMUSG00000045761	1693
ENSMUSG00000045763	573
ENSMUSG00000045767	8758
ENSMUSG00000045775	6
ENSMUSG00000045776	181
ENSMUSG00000045777	116
ENSMUSG00000045780	0
ENSMUSG00000045790	1260
ENSMUSG00000045792	0
ENSMUSG00000045794	0
ENSMUSG00000045795	1517
ENSMUSG00000045797	0
ENSMUSG00000045799	140
ENSMUSG00000045802	12
ENSMUSG00000045812	0
ENSMUSG00000045813	2
ENSMUSG00000045815	0
ENSMUSG00000045817	5766
ENSMUSG00000045822	332
ENSMUSG00000045824	0
ENSMUSG00000045826	166
ENSMUSG00000045827	4849
ENSMUSG00000045835	0
ENSMUSG00000045838	1267
ENSMUSG00000045842	0
ENSMUSG00000045854	883
ENSMUSG00000045867	426
ENSMUSG00000045868	82
ENSMUSG00000045871	54
ENSMUSG00000045875	316
ENSMUSG00000045876	26
ENSMUSG00000045877	44
ENSMUSG00000045883	0
ENSMUSG00000045886	9
ENSMUSG00000045896	2822
ENSMUSG00000045903	14
ENSMUSG00000045912	18
ENSMUSG00000045915	2
ENSMUSG00000045917	622
ENSMUSG00000045928	0
ENSMUSG00000045929	0
ENSMUSG00000045930	1631
ENSMUSG00000045932	947
ENSMUSG00000045934	1917
ENSMUSG00000045942	11
ENSMUSG00000045948	1076
ENSMUSG00000045952	0
ENSMUSG00000045954	2651
ENSMUSG00000045962	19898
ENSMUSG00000045967	0
ENSMUSG00000045968	59
ENSMUSG00000045969	2165
ENSMUSG00000045973	6201
ENSMUSG00000045975	2477
ENSMUSG00000045980	1540
ENSMUSG00000045983	27732
ENSMUSG00000045989	0
ENSMUSG00000045991	13
ENSMUSG00000045994	5
ENSMUSG00000045996	541
ENSMUSG00000046000	0
ENSMUSG00000046005	0
ENSMUSG00000046006	49
ENSMUSG00000046008	0
ENSMUSG00000046010	806
ENSMUSG00000046016	0
ENSMUSG00000046020	1616
ENSMUSG00000046027	850
ENSMUSG00000046031	36
ENSMUSG00000046032	2375
ENSMUSG00000046034	966
ENSMUSG00000046041	0
ENSMUSG00000046049	1
ENSMUSG00000046056	458
ENSMUSG00000046057	0
ENSMUSG00000046058	410
ENSMUSG00000046062	4867
ENSMUSG00000046070	140
ENSMUSG00000046079	8810
ENSMUSG00000046080	183
ENSMUSG00000046082	0
ENSMUSG00000046085	3
ENSMUSG00000046093	121
ENSMUSG00000046095	0
ENSMUSG00000046096	2492
ENSMUSG00000046101	15
ENSMUSG00000046108	4
ENSMUSG00000046109	0
ENSMUSG00000046110	37
ENSMUSG00000046111	1177
ENSMUSG00000046119	0
ENSMUSG00000046130	0
ENSMUSG00000046133	0
ENSMUSG00000046138	2607
ENSMUSG00000046139	2223
ENSMUSG00000046145	0
ENSMUSG00000046150	0
ENSMUSG00000046152	127
ENSMUSG00000046157	449
ENSMUSG00000046159	66
ENSMUSG00000046160	23
ENSMUSG00000046167	71
ENSMUSG00000046168	24
ENSMUSG00000046169	116
ENSMUSG00000046173	0
ENSMUSG00000046178	2
ENSMUSG00000046179	139
ENSMUSG00000046180	0
ENSMUSG00000046182	1
ENSMUSG00000046185	1194
ENSMUSG00000046186	431
ENSMUSG00000046191	161
ENSMUSG00000046192	7
ENSMUSG00000046196	3
ENSMUSG00000046201	3760
ENSMUSG00000046203	174
ENSMUSG00000046204	1
ENSMUSG00000046207	437
ENSMUSG00000046210	0
ENSMUSG00000046213	2
ENSMUSG00000046215	0
ENSMUSG00000046219	31
ENSMUSG00000046223	986
ENSMUSG00000046229	1201
ENSMUSG00000046230	1776
ENSMUSG00000046240	5
ENSMUSG00000046242	22
ENSMUSG00000046245	239
ENSMUSG00000046248	0
ENSMUSG00000046258	0
ENSMUSG00000046259	0
ENSMUSG00000046262	0
ENSMUSG00000046269	251
ENSMUSG00000046272	0
ENSMUSG00000046275	506
ENSMUSG00000046280	654
ENSMUSG00000046282	0
ENSMUSG00000046287	0
ENSMUSG00000046295	66
ENSMUSG00000046300	0
ENSMUSG00000046311	2755
ENSMUSG00000046312	1507
ENSMUSG00000046314	1666
ENSMUSG00000046317	16
ENSMUSG00000046318	391
ENSMUSG00000046321	0
ENSMUSG00000046323	5
ENSMUSG00000046324	8785
ENSMUSG00000046329	5279
ENSMUSG00000046330	7684
ENSMUSG00000046334	0
ENSMUSG00000046337	492
ENSMUSG00000046338	3
ENSMUSG00000046341	10
ENSMUSG00000046345	115
ENSMUSG00000046351	1824
ENSMUSG00000046352	22
ENSMUSG00000046354	4
ENSMUSG00000046364	10016
ENSMUSG00000046367	0
ENSMUSG00000046372	1
ENSMUSG00000046378	6
ENSMUSG00000046380	413
ENSMUSG00000046387	151
ENSMUSG00000046388	1
ENSMUSG00000046396	0
ENSMUSG00000046402	18425
ENSMUSG00000046404	889
ENSMUSG00000046408	2
ENSMUSG00000046410	451
ENSMUSG00000046411	1
ENSMUSG00000046413	31
ENSMUSG00000046415	16
ENSMUSG00000046417	1479
ENSMUSG00000046431	0
ENSMUSG00000046432	2391
ENSMUSG00000046434	16490
ENSMUSG00000046435	0
ENSMUSG00000046438	0
ENSMUSG00000046440	0
ENSMUSG00000046441	595
ENSMUSG00000046442	259
ENSMUSG00000046447	3007
ENSMUSG00000046449	287
ENSMUSG00000046450	1
ENSMUSG00000046456	36
ENSMUSG00000046460	1
ENSMUSG00000046463	13
ENSMUSG00000046470	1549
ENSMUSG00000046474	0
ENSMUSG00000046480	1521
ENSMUSG00000046486	0
ENSMUSG00000046487	3
ENSMUSG00000046490	0
ENSMUSG00000046491	197
ENSMUSG00000046493	0
ENSMUSG00000046500	7
ENSMUSG00000046516	1498
ENSMUSG00000046518	0
ENSMUSG00000046519	3259
ENSMUSG00000046523	97
ENSMUSG00000046532	1004
ENSMUSG00000046541	735
ENSMUSG00000046546	1404
ENSMUSG00000046550	68
ENSMUSG00000046556	1976
ENSMUSG00000046561	45
ENSMUSG00000046562	8939
ENSMUSG00000046567	478
ENSMUSG00000046572	276
ENSMUSG00000046573	450
ENSMUSG00000046574	2758
ENSMUSG00000046580	43
ENSMUSG00000046585	11
ENSMUSG00000046589	1692
ENSMUSG00000046590	0
ENSMUSG00000046591	23
ENSMUSG00000046593	0
ENSMUSG00000046598	218
ENSMUSG00000046603	783
ENSMUSG00000046605	483
ENSMUSG00000046607	23
ENSMUSG00000046610	15
ENSMUSG00000046613	63
ENSMUSG00000046615	0
ENSMUSG00000046618	1334
ENSMUSG00000046620	2
ENSMUSG00000046623	1838
ENSMUSG00000046634	1
ENSMUSG00000046636	0
ENSMUSG00000046637	4
ENSMUSG00000046643	0
ENSMUSG00000046650	1
ENSMUSG00000046652	4
ENSMUSG00000046658	1239
ENSMUSG00000046667	189
ENSMUSG00000046668	2227
ENSMUSG00000046671	9725
ENSMUSG00000046675	599
ENSMUSG00000046676	0
ENSMUSG00000046678	4
ENSMUSG00000046679	950
ENSMUSG00000046683	2
ENSMUSG00000046687	4
ENSMUSG00000046688	569
ENSMUSG00000046691	535
ENSMUSG00000046694	1657
ENSMUSG00000046697	0
ENSMUSG00000046699	0
ENSMUSG00000046707	3573
ENSMUSG00000046709	275
ENSMUSG00000046711	2058
ENSMUSG00000046714	57
ENSMUSG00000046716	0
ENSMUSG00000046717	0
ENSMUSG00000046718	1578
ENSMUSG00000046719	5
ENSMUSG00000046721	37
ENSMUSG00000046722	9495
ENSMUSG00000046723	0
ENSMUSG00000046727	9712
ENSMUSG00000046731	1128
ENSMUSG00000046733	13248
ENSMUSG00000046743	319
ENSMUSG00000046747	11
ENSMUSG00000046748	1
ENSMUSG00000046750	8
ENSMUSG00000046753	856
ENSMUSG00000046755	0
ENSMUSG00000046756	2501
ENSMUSG00000046761	3045
ENSMUSG00000046764	35
ENSMUSG00000046768	1753
ENSMUSG00000046774	0
ENSMUSG00000046782	17
ENSMUSG00000046785	4990
ENSMUSG00000046790	0
ENSMUSG00000046791	438
ENSMUSG00000046792	1009
ENSMUSG00000046793	0
ENSMUSG00000046794	864
ENSMUSG00000046798	1819
ENSMUSG00000046804	0
ENSMUSG00000046805	9679
ENSMUSG00000046806	401
ENSMUSG00000046807	3045
ENSMUSG00000046808	432
ENSMUSG00000046811	0
ENSMUSG00000046814	10
ENSMUSG00000046818	1364
ENSMUSG00000046822	1514
ENSMUSG00000046826	317
ENSMUSG00000046828	34
ENSMUSG00000046834	4
ENSMUSG00000046836	4474
ENSMUSG00000046840	0
ENSMUSG00000046841	5358
ENSMUSG00000046844	193
ENSMUSG00000046845	0
ENSMUSG00000046846	0
ENSMUSG00000046854	146
ENSMUSG00000046856	15
ENSMUSG00000046861	3100
ENSMUSG00000046862	853
ENSMUSG00000046865	1722
ENSMUSG00000046873	1432
ENSMUSG00000046876	2656
ENSMUSG00000046879	2874
ENSMUSG00000046881	1
ENSMUSG00000046886	5
ENSMUSG00000046897	5866
ENSMUSG00000046899	2
ENSMUSG00000046908	82
ENSMUSG00000046909	382
ENSMUSG00000046913	0
ENSMUSG00000046916	521
ENSMUSG00000046922	0
ENSMUSG00000046924	0
ENSMUSG00000046932	0
ENSMUSG00000046934	3
ENSMUSG00000046942	0
ENSMUSG00000046947	617
ENSMUSG00000046949	1351
ENSMUSG00000046952	0
ENSMUSG00000046957	0
ENSMUSG00000046958	0
ENSMUSG00000046959	0
ENSMUSG00000046961	5
ENSMUSG00000046962	1501
ENSMUSG00000046971	91
ENSMUSG00000046974	0
ENSMUSG00000046975	0
ENSMUSG00000046982	2036
ENSMUSG00000046985	3180
ENSMUSG00000046991	101
ENSMUSG00000046993	9
ENSMUSG00000046994	1242
ENSMUSG00000046995	0
ENSMUSG00000046997	39
ENSMUSG00000046999	2
ENSMUSG00000047002	0
ENSMUSG00000047003	374
ENSMUSG00000047013	13
ENSMUSG00000047014	0
ENSMUSG00000047021	132
ENSMUSG00000047022	295
ENSMUSG00000047025	0
ENSMUSG00000047026	0
ENSMUSG00000047030	1348
ENSMUSG00000047031	0
ENSMUSG00000047033	28
ENSMUSG00000047034	0
ENSMUSG00000047036	6486
ENSMUSG00000047037	522
ENSMUSG00000047039	0
ENSMUSG00000047040	4230
ENSMUSG00000047044	944
ENSMUSG00000047045	3526
ENSMUSG00000047046	0
ENSMUSG00000047048	0
ENSMUSG00000047050	0
ENSMUSG00000047053	0
ENSMUSG00000047061	0
ENSMUSG00000047067	673
ENSMUSG00000047079	0
ENSMUSG00000047084	1678
ENSMUSG00000047085	19
ENSMUSG00000047090	1448
ENSMUSG00000047094	0
ENSMUSG00000047098	2603
ENSMUSG00000047102	0
ENSMUSG00000047104	10
ENSMUSG00000047108	3
ENSMUSG00000047109	19
ENSMUSG00000047115	457
ENSMUSG00000047117	8
ENSMUSG00000047123	1458
ENSMUSG00000047126	27176
ENSMUSG00000047129	1
ENSMUSG00000047139	172810
ENSMUSG00000047141	1507
ENSMUSG00000047143	24
ENSMUSG00000047146	100
ENSMUSG00000047149	0
ENSMUSG00000047150	2
ENSMUSG00000047153	3231
ENSMUSG00000047155	1
ENSMUSG00000047161	0
ENSMUSG00000047168	0
ENSMUSG00000047171	13
ENSMUSG00000047180	989
ENSMUSG00000047181	788
ENSMUSG00000047182	347
ENSMUSG00000047187	13149
ENSMUSG00000047189	0
ENSMUSG00000047193	1388
ENSMUSG00000047197	2
ENSMUSG00000047203	0
ENSMUSG00000047205	1434
ENSMUSG00000047207	0
ENSMUSG00000047213	7625
ENSMUSG00000047215	15407
ENSMUSG00000047216	226
ENSMUSG00000047220	2
ENSMUSG00000047221	633
ENSMUSG00000047222	2
ENSMUSG00000047225	0
ENSMUSG00000047227	158
ENSMUSG00000047228	378
ENSMUSG00000047230	37
ENSMUSG00000047237	0
ENSMUSG00000047238	935
ENSMUSG00000047242	1235
ENSMUSG00000047246	162
ENSMUSG00000047248	2318
ENSMUSG00000047250	2366
ENSMUSG00000047253	1
ENSMUSG00000047257	1
ENSMUSG00000047259	204
ENSMUSG00000047260	1759
ENSMUSG00000047261	18
ENSMUSG00000047264	1602
ENSMUSG00000047281	6314
ENSMUSG00000047284	3909
ENSMUSG00000047286	0
ENSMUSG00000047293	0
ENSMUSG00000047295	0
ENSMUSG00000047298	0
ENSMUSG00000047307	6
ENSMUSG00000047324	0
ENSMUSG00000047330	203
ENSMUSG00000047342	72
ENSMUSG00000047343	67
ENSMUSG00000047344	998
ENSMUSG00000047347	0
ENSMUSG00000047352	0
ENSMUSG00000047356	0
ENSMUSG00000047361	111
ENSMUSG00000047363	10
ENSMUSG00000047368	1099
ENSMUSG00000047369	37
ENSMUSG00000047370	4
ENSMUSG00000047371	2152
ENSMUSG00000047379	11
ENSMUSG00000047383	0
ENSMUSG00000047384	0
ENSMUSG00000047388	1958
ENSMUSG00000047390	0
ENSMUSG00000047394	128
ENSMUSG00000047407	3297
ENSMUSG00000047409	2503
ENSMUSG00000047412	2308
ENSMUSG00000047414	2640
ENSMUSG00000047415	328
ENSMUSG00000047417	2976
ENSMUSG00000047419	5671
ENSMUSG00000047420	294
ENSMUSG00000047423	2097
ENSMUSG00000047428	6
ENSMUSG00000047434	1183
ENSMUSG00000047441	0
ENSMUSG00000047443	32
ENSMUSG00000047444	0
ENSMUSG00000047446	2031
ENSMUSG00000047454	2049
ENSMUSG00000047459	3590
ENSMUSG00000047462	206
ENSMUSG00000047466	1600
ENSMUSG00000047473	240
ENSMUSG00000047485	9
ENSMUSG00000047492	0
ENSMUSG00000047495	58
ENSMUSG00000047496	552
ENSMUSG00000047497	372
ENSMUSG00000047501	12912
ENSMUSG00000047502	14
ENSMUSG00000047507	516
ENSMUSG00000047508	0
ENSMUSG00000047509	0
ENSMUSG00000047511	81
ENSMUSG00000047514	4265
ENSMUSG00000047515	20
ENSMUSG00000047517	293
ENSMUSG00000047518	8
ENSMUSG00000047528	23
ENSMUSG00000047531	0
ENSMUSG00000047534	81
ENSMUSG00000047535	0
ENSMUSG00000047539	2310
ENSMUSG00000047544	0
ENSMUSG00000047545	0
ENSMUSG00000047547	5492
ENSMUSG00000047554	2734
ENSMUSG00000047557	859
ENSMUSG00000047562	3
ENSMUSG00000047564	0
ENSMUSG00000047565	0
ENSMUSG00000047583	292
ENSMUSG00000047586	1
ENSMUSG00000047591	209
ENSMUSG00000047592	113
ENSMUSG00000047594	0
ENSMUSG00000047603	556
ENSMUSG00000047604	186
ENSMUSG00000047606	27
ENSMUSG00000047613	724
ENSMUSG00000047617	863
ENSMUSG00000047619	0
ENSMUSG00000047626	0
ENSMUSG00000047631	6
ENSMUSG00000047632	223
ENSMUSG00000047635	370
ENSMUSG00000047636	4
ENSMUSG00000047638	45
ENSMUSG00000047641	2
ENSMUSG00000047642	4
ENSMUSG00000047643	0
ENSMUSG00000047648	1551
ENSMUSG00000047649	1043
ENSMUSG00000047652	0
ENSMUSG00000047654	60
ENSMUSG00000047655	0
ENSMUSG00000047656	364
ENSMUSG00000047657	0
ENSMUSG00000047658	33
ENSMUSG00000047661	0
ENSMUSG00000047667	0
ENSMUSG00000047669	211
ENSMUSG00000047671	4
ENSMUSG00000047674	0
ENSMUSG00000047675	19217
ENSMUSG00000047676	39
ENSMUSG00000047678	15
ENSMUSG00000047686	17
ENSMUSG00000047692	0
ENSMUSG00000047694	4881
ENSMUSG00000047696	9
ENSMUSG00000047702	0
ENSMUSG00000047710	2112
ENSMUSG00000047712	1815
ENSMUSG00000047714	4396
ENSMUSG00000047716	0
ENSMUSG00000047719	1329
ENSMUSG00000047720	0
ENSMUSG00000047721	896
ENSMUSG00000047728	0
ENSMUSG00000047730	1206
ENSMUSG00000047731	6420
ENSMUSG00000047733	0
ENSMUSG00000047735	4098
ENSMUSG00000047746	968
ENSMUSG00000047747	2068
ENSMUSG00000047749	454
ENSMUSG00000047751	2
ENSMUSG00000047757	114
ENSMUSG00000047759	553
ENSMUSG00000047766	753
ENSMUSG00000047767	896
ENSMUSG00000047773	68
ENSMUSG00000047777	1819
ENSMUSG00000047786	32
ENSMUSG00000047787	639
ENSMUSG00000047789	936
ENSMUSG00000047793	8736
ENSMUSG00000047794	0
ENSMUSG00000047797	12766
ENSMUSG00000047798	234
ENSMUSG00000047799	0
ENSMUSG00000047804	1559
ENSMUSG00000047807	0
ENSMUSG00000047810	646
ENSMUSG00000047819	96
ENSMUSG00000047821	2019
ENSMUSG00000047822	28
ENSMUSG00000047824	2499
ENSMUSG00000047828	0
ENSMUSG00000047832	791
ENSMUSG00000047841	11
ENSMUSG00000047842	25
ENSMUSG00000047843	1950
ENSMUSG00000047844	1703
ENSMUSG00000047854	33
ENSMUSG00000047861	15
ENSMUSG00000047866	4481
ENSMUSG00000047867	1697
ENSMUSG00000047868	0
ENSMUSG00000047875	1515
ENSMUSG00000047878	1169
ENSMUSG00000047879	4120
ENSMUSG00000047880	8
ENSMUSG00000047881	6924
ENSMUSG00000047884	0
ENSMUSG00000047888	3686
ENSMUSG00000047889	0
ENSMUSG00000047894	0
ENSMUSG00000047897	0
ENSMUSG00000047898	39
ENSMUSG00000047904	9
ENSMUSG00000047905	13
ENSMUSG00000047907	2080
ENSMUSG00000047909	2858
ENSMUSG00000047910	96
ENSMUSG00000047911	23
ENSMUSG00000047921	2572
ENSMUSG00000047935	0
ENSMUSG00000047938	1
ENSMUSG00000047940	5
ENSMUSG00000047945	6990
ENSMUSG00000047953	6
ENSMUSG00000047959	68
ENSMUSG00000047960	0
ENSMUSG00000047963	1010
ENSMUSG00000047965	5
ENSMUSG00000047969	0
ENSMUSG00000047976	194
ENSMUSG00000047977	0
ENSMUSG00000047980	0
ENSMUSG00000047986	19
ENSMUSG00000047988	2
ENSMUSG00000047989	1841
ENSMUSG00000047990	0
ENSMUSG00000047992	8
ENSMUSG00000047995	0
ENSMUSG00000047996	576
ENSMUSG00000048000	4363
ENSMUSG00000048001	5
ENSMUSG00000048003	22
ENSMUSG00000048004	5
ENSMUSG00000048007	125
ENSMUSG00000048012	40
ENSMUSG00000048013	0
ENSMUSG00000048015	0
ENSMUSG00000048022	4
ENSMUSG00000048027	2367
ENSMUSG00000048029	28
ENSMUSG00000048031	0
ENSMUSG00000048038	48
ENSMUSG00000048039	1456
ENSMUSG00000048040	447
ENSMUSG00000048047	1938
ENSMUSG00000048058	571
ENSMUSG00000048062	0
ENSMUSG00000048065	7
ENSMUSG00000048067	0
ENSMUSG00000048070	3
ENSMUSG00000048076	28515
ENSMUSG00000048077	0
ENSMUSG00000048078	3107
ENSMUSG00000048080	0
ENSMUSG00000048087	0
ENSMUSG00000048096	353
ENSMUSG00000048100	1181
ENSMUSG00000048101	0
ENSMUSG00000048106	1532
ENSMUSG00000048108	1
ENSMUSG00000048109	1065
ENSMUSG00000048118	2873
ENSMUSG00000048120	2909
ENSMUSG00000048126	6308
ENSMUSG00000048138	336
ENSMUSG00000048142	224
ENSMUSG00000048148	32
ENSMUSG00000048153	0
ENSMUSG00000048154	12697
ENSMUSG00000048155	0
ENSMUSG00000048163	1693
ENSMUSG00000048164	9
ENSMUSG00000048170	3346
ENSMUSG00000048173	0
ENSMUSG00000048174	291
ENSMUSG00000048175	1601
ENSMUSG00000048185	0
ENSMUSG00000048186	1779
ENSMUSG00000048188	3
ENSMUSG00000048191	8
ENSMUSG00000048197	0
ENSMUSG00000048200	1202
ENSMUSG00000048206	0
ENSMUSG00000048215	14
ENSMUSG00000048216	47
ENSMUSG00000048217	14
ENSMUSG00000048218	342
ENSMUSG00000048222	1273
ENSMUSG00000048226	0
ENSMUSG00000048230	2
ENSMUSG00000048231	0
ENSMUSG00000048232	554
ENSMUSG00000048234	5827
ENSMUSG00000048236	0
ENSMUSG00000048240	469
ENSMUSG00000048249	5733
ENSMUSG00000048251	180
ENSMUSG00000048261	0
ENSMUSG00000048264	2101
ENSMUSG00000048271	4582
ENSMUSG00000048277	7881
ENSMUSG00000048279	357
ENSMUSG00000048280	1447
ENSMUSG00000048281	0
ENSMUSG00000048284	0
ENSMUSG00000048285	2356
ENSMUSG00000048292	0
ENSMUSG00000048294	0
ENSMUSG00000048299	0
ENSMUSG00000048304	2
ENSMUSG00000048307	9165
ENSMUSG00000048310	2096
ENSMUSG00000048312	0
ENSMUSG00000048316	3
ENSMUSG00000048327	203
ENSMUSG00000048329	191
ENSMUSG00000048330	668
ENSMUSG00000048332	2363
ENSMUSG00000048334	0
ENSMUSG00000048337	16
ENSMUSG00000048347	87
ENSMUSG00000048349	21
ENSMUSG00000048351	603
ENSMUSG00000048355	44
ENSMUSG00000048356	0
ENSMUSG00000048368	117
ENSMUSG00000048371	1370
ENSMUSG00000048373	63
ENSMUSG00000048376	2716
ENSMUSG00000048377	1
ENSMUSG00000048378	0
ENSMUSG00000048379	2953
ENSMUSG00000048385	11
ENSMUSG00000048387	495
ENSMUSG00000048388	56
ENSMUSG00000048391	0
ENSMUSG00000048398	0
ENSMUSG00000048399	2
ENSMUSG00000048400	0
ENSMUSG00000048402	500
ENSMUSG00000048406	176
ENSMUSG00000048410	755
ENSMUSG00000048411	0
ENSMUSG00000048416	444
ENSMUSG00000048424	0
ENSMUSG00000048425	0
ENSMUSG00000048429	3773
ENSMUSG00000048439	754
ENSMUSG00000048440	1072
ENSMUSG00000048442	85
ENSMUSG00000048445	280
ENSMUSG00000048450	280
ENSMUSG00000048455	0
ENSMUSG00000048456	0
ENSMUSG00000048458	689
ENSMUSG00000048469	0
ENSMUSG00000048473	2
ENSMUSG00000048478	180
ENSMUSG00000048480	3
ENSMUSG00000048481	252
ENSMUSG00000048482	75
ENSMUSG00000048483	0
ENSMUSG00000048484	0
ENSMUSG00000048485	165
ENSMUSG00000048486	2012
ENSMUSG00000048489	326
ENSMUSG00000048490	2872
ENSMUSG00000048495	567
ENSMUSG00000048497	2536
ENSMUSG00000048498	1
ENSMUSG00000048500	0
ENSMUSG00000048501	0
ENSMUSG00000048502	8
ENSMUSG00000048503	511
ENSMUSG00000048516	0
ENSMUSG00000048520	13
ENSMUSG00000048521	454
ENSMUSG00000048528	0
ENSMUSG00000048534	364
ENSMUSG00000048537	4353
ENSMUSG00000048538	0
ENSMUSG00000048540	0
ENSMUSG00000048546	4595
ENSMUSG00000048550	601
ENSMUSG00000048559	0
ENSMUSG00000048562	0
ENSMUSG00000048572	31
ENSMUSG00000048573	0
ENSMUSG00000048574	0
ENSMUSG00000048578	35291
ENSMUSG00000048581	329
ENSMUSG00000048582	26
ENSMUSG00000048583	17
ENSMUSG00000048592	4
ENSMUSG00000048600	0
ENSMUSG00000048602	1
ENSMUSG00000048603	18
ENSMUSG00000048612	19897
ENSMUSG00000048616	28
ENSMUSG00000048617	2
ENSMUSG00000048620	0
ENSMUSG00000048621	54
ENSMUSG00000048626	0
ENSMUSG00000048628	0
ENSMUSG00000048636	2
ENSMUSG00000048643	0
ENSMUSG00000048644	785
ENSMUSG00000048647	606
ENSMUSG00000048652	11
ENSMUSG00000048655	12
ENSMUSG00000048661	1841
ENSMUSG00000048668	1161
ENSMUSG00000048677	1171
ENSMUSG00000048686	0
ENSMUSG00000048693	0
ENSMUSG00000048696	728
ENSMUSG00000048697	0
